item,&,accessories,almonds,antioxydant,asparagus,avocado,babies,bacon,bar,barbecue,bars,beans,beef,black,blanc,blueberries,body,bramble,bread,brownies,bug,burger,burgers,butter,cake,candy,carrots,cauliflower,cereals,champagne,cheese,chicken,chili,chocolate,chutney,cider,clothes,cookies,cooking,corn,cottage,cream,dark,dessert,dogs,drink,eggplant,eggs,energy,escalope,extra,fat,flax,flour,food,free,french,fresh,fries,fromage,frozen,gluten,grapes,grated,green,ground,gums,ham,hand,herb,honey,hot,juice,ketchup,light,low,magazines,mashed,mayo,mayonnaise,meatballs,melons,milk,mineral,mint,mix,muffins,mushroom,napkins,nonfat,oatmeal,oil,olive,pancakes,parmesan,pasta,pepper,pet,pickles,potato,protein,red,rice,salad,salmon,salt,sandwich,sauce,seed,shallot,shampoo,shrimp,smoothie,soda,soup,spaghetti,sparkling,spinach,spray,strawberries,strong,tea,tomato,tomatoes,toothpaste,tuna,turkey,vegetables,water,weat,wheat,white,whole,wine,yams,yogurt,zucchini
bars,0.0547945205479452,0.0,0.0136986301369863,0.0,0.0,0.0136986301369863,0.0,0.0,0.0547945205479452,0.0,1.0,0.0136986301369863,0.0684931506849315,0.0,0.0136986301369863,0.0,0.0,0.0,0.0821917808219178,0.0410958904109589,0.0,0.0,0.0410958904109589,0.0,0.0547945205479452,1.0,0.0,0.0136986301369863,0.0,0.0136986301369863,0.0684931506849315,0.0410958904109589,0.0,0.136986301369863,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0273972602739726,0.0410958904109589,0.0410958904109589,0.0136986301369863,0.0410958904109589,0.0136986301369863,0.0,0.1095890410958904,0.0410958904109589,0.0136986301369863,0.0410958904109589,0.0821917808219178,0.0,0.0136986301369863,0.0,0.0,0.1232876712328767,0.0821917808219178,0.1232876712328767,0.0136986301369863,0.0684931506849315,0.0,0.0,0.0136986301369863,0.0958904109589041,0.0684931506849315,0.0136986301369863,0.0,0.0136986301369863,0.0547945205479452,0.0684931506849315,0.0410958904109589,0.0821917808219178,0.0136986301369863,0.0410958904109589,0.0821917808219178,0.0136986301369863,0.0136986301369863,0.0273972602739726,0.0136986301369863,0.0273972602739726,0.0273972602739726,0.0821917808219178,0.2328767123287671,0.0136986301369863,0.0410958904109589,0.0136986301369863,0.0273972602739726,0.0,0.0,0.0,0.0684931506849315,0.0547945205479452,0.0684931506849315,0.0273972602739726,0.0,0.0547945205479452,0.0,0.0,0.0136986301369863,0.0273972602739726,0.0273972602739726,0.0821917808219178,0.0,0.0684931506849315,0.0273972602739726,0.0,0.0273972602739726,0.0,0.0,0.0273972602739726,0.0410958904109589,0.0410958904109589,0.0,0.0547945205479452,0.0684931506849315,0.0136986301369863,0.0136986301369863,0.0,0.0547945205479452,0.0136986301369863,0.0958904109589041,0.0821917808219178,0.0410958904109589,0.0136986301369863,0.0,0.0410958904109589,0.0547945205479452,0.2328767123287671,0.0136986301369863,0.0547945205479452,0.0136986301369863,0.0684931506849315,0.0547945205479452,0.0136986301369863,0.1095890410958904,0.0
beans,0.046153846153846156,0.015384615384615385,0.03076923076923077,0.0,0.015384615384615385,0.046153846153846156,0.0,0.0,0.015384615384615385,0.015384615384615385,0.015384615384615385,1.0,0.16923076923076924,0.015384615384615385,0.03076923076923077,0.015384615384615385,0.046153846153846156,0.0,0.07692307692307693,0.015384615384615385,0.06153846153846154,0.015384615384615385,0.09230769230769231,0.06153846153846154,0.03076923076923077,0.015384615384615385,0.0,0.0,0.03076923076923077,0.03076923076923077,0.16923076923076924,0.09230769230769231,0.046153846153846156,0.16923076923076924,0.0,0.03076923076923077,0.015384615384615385,0.03076923076923077,0.06153846153846154,0.0,0.015384615384615385,0.046153846153846156,0.015384615384615385,0.0,0.06153846153846154,0.03076923076923077,0.015384615384615385,0.13846153846153847,0.03076923076923077,0.046153846153846156,0.015384615384615385,0.06153846153846154,0.0,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.38461538461538464,0.09230769230769231,0.3076923076923077,0.03076923076923077,0.26153846153846155,0.015384615384615385,0.0,0.09230769230769231,1.0,0.16923076923076924,0.0,0.0,0.0,0.046153846153846156,0.09230769230769231,0.06153846153846154,0.06153846153846154,0.015384615384615385,0.06153846153846154,0.06153846153846154,0.03076923076923077,0.015384615384615385,0.06153846153846154,0.0,0.015384615384615385,0.015384615384615385,0.23076923076923078,0.27692307692307694,0.03076923076923077,0.03076923076923077,0.015384615384615385,0.046153846153846156,0.0,0.015384615384615385,0.0,0.2,0.12307692307692308,0.15384615384615385,0.015384615384615385,0.015384615384615385,0.09230769230769231,0.015384615384615385,0.0,0.015384615384615385,0.0,0.13846153846153847,0.18461538461538463,0.03076923076923077,0.1076923076923077,0.0,0.015384615384615385,0.1076923076923077,0.0,0.0,0.015384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.09230769230769231,0.4,0.015384615384615385,0.015384615384615385,0.1076923076923077,0.0,0.06153846153846154,0.2153846153846154,0.09230769230769231,0.1076923076923077,0.0,0.015384615384615385,0.09230769230769231,0.2153846153846154,0.27692307692307694,0.015384615384615385,0.12307692307692308,0.015384615384615385,0.13846153846153847,0.24615384615384617,0.015384615384615385,0.06153846153846154,0.015384615384615385
beef,0.1628222523744912,0.013568521031207599,0.03934871099050204,0.009497964721845319,0.005427408412483039,0.037991858887381276,0.0027137042062415195,0.021709633649932156,0.07191316146540028,0.021709633649932156,0.0067842605156037995,0.014925373134328358,1.0,0.023066485753052916,0.018995929443690638,0.024423337856173677,0.009497964721845319,0.0027137042062415195,0.06648575305291723,0.050203527815468114,0.018995929443690638,0.014925373134328358,0.12211668928086838,0.03934871099050204,0.10583446404341927,0.0067842605156037995,0.024423337856173677,0.012211668928086838,0.04613297150610583,0.0407055630936228,0.18588873812754408,0.09633649932157395,0.013568521031207599,0.25780189959294436,0.0067842605156037995,0.012211668928086838,0.013568521031207599,0.04477611940298507,0.08548168249660787,0.005427408412483039,0.031207598371777476,0.05698778833107191,0.0203527815468114,0.009497964721845319,0.03934871099050204,0.013568521031207599,0.017639077340569877,0.20352781546811397,0.0407055630936228,0.08412483039348712,0.0203527815468114,0.09769335142469471,0.010854816824966078,0.014925373134328358,0.016282225237449117,0.005427408412483039,0.17774762550881953,0.0773405698778833,0.14111261872455902,0.018995929443690638,0.23473541383989144,0.005427408412483039,0.013568521031207599,0.11533242876526459,0.18046132971506107,1.0,0.014925373134328358,0.050203527815468114,0.005427408412483039,0.1628222523744912,0.06919945725915876,0.03934871099050204,0.04477611940298507,0.008141112618724558,0.06105834464043419,0.09769335142469471,0.012211668928086838,0.004070556309362279,0.027137042062415198,0.008141112618724558,0.032564450474898234,0.014925373134328358,0.23337856173677068,0.41655359565807326,0.035278154681139755,0.023066485753052916,0.021709633649932156,0.021709633649932156,0.0027137042062415195,0.018995929443690638,0.010854816824966078,0.23744911804613297,0.14382632293080055,0.14789687924016282,0.036635006784260515,0.05970149253731343,0.22388059701492538,0.013568521031207599,0.004070556309362279,0.004070556309362279,0.0407055630936228,0.048846675712347354,0.1248303934871099,0.0027137042062415195,0.09090909090909091,0.008141112618724558,0.005427408412483039,0.10854816824966079,0.010854816824966078,0.0067842605156037995,0.0013568521031207597,0.11668928086838534,0.0773405698778833,0.009497964721845319,0.09905020352781546,0.3989145183175034,0.012211668928086838,0.005427408412483039,0.028493894165535955,0.016282225237449117,0.013568521031207599,0.18588873812754408,0.08819538670284939,0.11940298507462686,0.017639077340569877,0.0203527815468114,0.09362279511533243,0.18860244233378562,0.4260515603799186,0.014925373134328358,0.12347354138398914,0.025780189959294438,0.1383989145183175,0.11940298507462686,0.027137042062415198,0.12075983717774763,0.013568521031207599
black,0.14018691588785046,0.009345794392523364,0.06542056074766354,0.0,0.0,0.08411214953271028,0.009345794392523364,0.018691588785046728,0.07476635514018691,0.04672897196261682,0.0,0.009345794392523364,0.1588785046728972,1.0,0.018691588785046728,0.018691588785046728,0.0,0.009345794392523364,0.06542056074766354,0.037383177570093455,0.018691588785046728,0.009345794392523364,0.1588785046728972,0.028037383177570093,0.1588785046728972,0.0,0.028037383177570093,0.009345794392523364,0.04672897196261682,0.04672897196261682,0.18691588785046728,0.12149532710280374,0.009345794392523364,0.2523364485981308,0.018691588785046728,0.018691588785046728,0.009345794392523364,0.056074766355140186,0.06542056074766354,0.0,0.07476635514018691,0.037383177570093455,0.04672897196261682,0.009345794392523364,0.0,0.028037383177570093,0.037383177570093455,0.34579439252336447,0.06542056074766354,0.06542056074766354,0.04672897196261682,0.056074766355140186,0.028037383177570093,0.0,0.009345794392523364,0.009345794392523364,0.17757009345794392,0.11214953271028037,0.09345794392523364,0.018691588785046728,0.17757009345794392,0.009345794392523364,0.0,0.037383177570093455,0.22429906542056074,0.1588785046728972,0.009345794392523364,0.056074766355140186,0.0,0.14018691588785046,0.06542056074766354,0.0,0.028037383177570093,0.0,0.056074766355140186,0.056074766355140186,0.009345794392523364,0.028037383177570093,0.037383177570093455,0.018691588785046728,0.009345794392523364,0.018691588785046728,0.29906542056074764,0.37383177570093457,0.04672897196261682,0.056074766355140186,0.018691588785046728,0.009345794392523364,0.0,0.018691588785046728,0.009345794392523364,0.19626168224299065,0.12149532710280374,0.16822429906542055,0.056074766355140186,0.08411214953271028,0.21495327102803738,0.0,0.0,0.028037383177570093,0.028037383177570093,0.06542056074766354,0.14953271028037382,0.0,0.09345794392523364,0.028037383177570093,0.0,0.08411214953271028,0.028037383177570093,0.009345794392523364,0.009345794392523364,0.14018691588785046,0.102803738317757,0.0,0.09345794392523364,0.3177570093457944,0.009345794392523364,0.018691588785046728,0.018691588785046728,0.018691588785046728,0.037383177570093455,1.0,0.04672897196261682,0.09345794392523364,0.028037383177570093,0.06542056074766354,0.14018691588785046,0.14953271028037382,0.37383177570093457,0.0,0.17757009345794392,0.0,0.17757009345794392,0.14953271028037382,0.018691588785046728,0.102803738317757,0.009345794392523364
blanc,0.0196078431372549,0.00980392156862745,0.058823529411764705,0.00980392156862745,0.0,0.058823529411764705,0.00980392156862745,0.029411764705882353,0.09803921568627451,0.00980392156862745,0.00980392156862745,0.0196078431372549,0.13725490196078433,0.0196078431372549,1.0,0.029411764705882353,0.0196078431372549,0.00980392156862745,0.049019607843137254,0.06862745098039216,0.0,0.0,0.1568627450980392,0.0392156862745098,0.20588235294117646,0.00980392156862745,0.049019607843137254,0.0,0.0784313725490196,0.0392156862745098,0.18627450980392157,0.13725490196078433,0.0,0.23529411764705882,0.0,0.00980392156862745,0.00980392156862745,0.029411764705882353,0.10784313725490197,0.0,0.058823529411764705,0.06862745098039216,0.0,0.00980392156862745,0.0392156862745098,0.06862745098039216,0.00980392156862745,0.29411764705882354,0.09803921568627451,0.06862745098039216,0.0,0.06862745098039216,0.0196078431372549,0.0,0.0392156862745098,0.0196078431372549,0.3333333333333333,0.20588235294117646,0.27450980392156865,1.0,0.3137254901960784,0.0196078431372549,0.0,0.06862745098039216,0.16666666666666666,0.13725490196078433,0.0196078431372549,0.0196078431372549,0.0,0.0196078431372549,0.24509803921568626,0.0392156862745098,0.058823529411764705,0.0392156862745098,0.09803921568627451,0.06862745098039216,0.029411764705882353,0.0,0.06862745098039216,0.0196078431372549,0.0392156862745098,0.0196078431372549,0.14705882352941177,0.3333333333333333,0.00980392156862745,0.00980392156862745,0.00980392156862745,0.0392156862745098,0.0,0.0,0.0,0.20588235294117646,0.0784313725490196,0.16666666666666666,0.049019607843137254,0.08823529411764706,0.049019607843137254,0.029411764705882353,0.0,0.0,0.0392156862745098,0.049019607843137254,0.10784313725490197,0.0196078431372549,0.0784313725490196,0.00980392156862745,0.0,0.0784313725490196,0.0196078431372549,0.0,0.00980392156862745,0.06862745098039216,0.14705882352941177,0.0,0.058823529411764705,0.27450980392156865,0.0196078431372549,0.00980392156862745,0.0196078431372549,0.029411764705882353,0.0196078431372549,0.18627450980392157,0.06862745098039216,0.10784313725490197,0.0,0.17647058823529413,0.10784313725490197,0.19607843137254902,0.3333333333333333,0.0,0.13725490196078433,0.0,0.13725490196078433,0.11764705882352941,0.0196078431372549,0.09803921568627451,0.00980392156862745
blueberries,0.08695652173913043,0.014492753623188406,0.028985507246376812,0.0,0.0,0.043478260869565216,0.0,0.028985507246376812,0.043478260869565216,0.0,0.0,0.014492753623188406,0.2608695652173913,0.028985507246376812,0.043478260869565216,1.0,0.0,0.0,0.10144927536231885,0.028985507246376812,0.014492753623188406,0.07246376811594203,0.10144927536231885,0.014492753623188406,0.13043478260869565,0.0,0.028985507246376812,0.0,0.057971014492753624,0.07246376811594203,0.2028985507246377,0.13043478260869565,0.028985507246376812,0.2608695652173913,0.0,0.0,0.014492753623188406,0.08695652173913043,0.13043478260869565,0.0,0.014492753623188406,0.14492753623188406,0.014492753623188406,0.014492753623188406,0.057971014492753624,0.0,0.0,0.2318840579710145,0.0,0.18840579710144928,0.014492753623188406,0.057971014492753624,0.0,0.028985507246376812,0.014492753623188406,0.0,0.13043478260869565,0.11594202898550725,0.13043478260869565,0.043478260869565216,0.18840579710144928,0.0,0.0,0.15942028985507245,0.2028985507246377,0.2608695652173913,0.028985507246376812,0.07246376811594203,0.014492753623188406,0.08695652173913043,0.08695652173913043,0.057971014492753624,0.014492753623188406,0.0,0.13043478260869565,0.057971014492753624,0.028985507246376812,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.028985507246376812,0.028985507246376812,0.18840579710144928,0.391304347826087,0.014492753623188406,0.028985507246376812,0.028985507246376812,0.014492753623188406,0.0,0.043478260869565216,0.014492753623188406,0.3188405797101449,0.15942028985507245,0.15942028985507245,0.028985507246376812,0.08695652173913043,0.14492753623188406,0.014492753623188406,0.0,0.014492753623188406,0.043478260869565216,0.07246376811594203,0.15942028985507245,0.0,0.10144927536231885,0.043478260869565216,0.014492753623188406,0.13043478260869565,0.0,0.014492753623188406,0.014492753623188406,0.08695652173913043,0.10144927536231885,0.014492753623188406,0.14492753623188406,0.37681159420289856,0.0,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.0,0.2463768115942029,0.07246376811594203,0.10144927536231885,0.028985507246376812,0.028985507246376812,0.10144927536231885,0.13043478260869565,0.391304347826087,0.028985507246376812,0.17391304347826086,0.028985507246376812,0.18840579710144928,0.11594202898550725,0.0,0.10144927536231885,0.0
body,0.011627906976744186,0.0,0.023255813953488372,0.011627906976744186,0.011627906976744186,0.09302325581395349,0.0,0.011627906976744186,0.12790697674418605,0.011627906976744186,0.0,0.03488372093023256,0.08139534883720931,0.0,0.023255813953488372,0.0,1.0,0.0,0.05813953488372093,0.08139534883720931,0.011627906976744186,0.011627906976744186,0.11627906976744186,0.06976744186046512,0.11627906976744186,0.0,0.0,0.0,0.011627906976744186,0.06976744186046512,0.11627906976744186,0.09302325581395349,0.0,0.23255813953488372,0.011627906976744186,0.011627906976744186,0.0,0.03488372093023256,0.046511627906976744,0.011627906976744186,0.046511627906976744,0.011627906976744186,0.011627906976744186,0.0,0.05813953488372093,0.09302325581395349,0.0,0.19767441860465115,0.1511627906976744,0.06976744186046512,0.011627906976744186,0.046511627906976744,0.011627906976744186,0.023255813953488372,0.011627906976744186,0.03488372093023256,0.38372093023255816,0.06976744186046512,0.37209302325581395,0.023255813953488372,0.1511627906976744,0.03488372093023256,0.011627906976744186,0.05813953488372093,0.2441860465116279,0.08139534883720931,0.05813953488372093,0.03488372093023256,0.0,0.011627906976744186,0.09302325581395349,0.05813953488372093,0.011627906976744186,0.0,0.08139534883720931,0.046511627906976744,0.0,0.0,0.06976744186046512,0.011627906976744186,0.0,0.023255813953488372,0.10465116279069768,0.36046511627906974,0.03488372093023256,0.03488372093023256,0.023255813953488372,0.0,0.0,0.023255813953488372,0.0,0.09302325581395349,0.011627906976744186,0.1744186046511628,0.011627906976744186,0.09302325581395349,0.046511627906976744,0.011627906976744186,0.0,0.0,0.03488372093023256,0.046511627906976744,0.08139534883720931,0.0,0.05813953488372093,0.0,0.0,0.03488372093023256,0.011627906976744186,0.0,0.0,0.06976744186046512,0.08139534883720931,0.023255813953488372,0.16279069767441862,0.23255813953488372,0.011627906976744186,0.011627906976744186,1.0,0.023255813953488372,0.0,0.20930232558139536,0.011627906976744186,0.09302325581395349,0.011627906976744186,0.011627906976744186,0.05813953488372093,0.09302325581395349,0.37209302325581395,0.023255813953488372,0.12790697674418605,0.0,0.1511627906976744,0.05813953488372093,0.0,0.06976744186046512,0.0
bramble,0.14285714285714285,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,0.0,1.0,0.07142857142857142,0.0,0.0,0.0,0.14285714285714285,0.0,0.21428571428571427,0.0,0.0,0.07142857142857142,0.0,0.0,0.42857142857142855,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.21428571428571427,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.2857142857142857,0.07142857142857142,0.21428571428571427,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.0,0.21428571428571427,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.0,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.21428571428571427,0.35714285714285715,0.07142857142857142,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,0.0,0.35714285714285715,0.0,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.0,0.14285714285714285,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.14285714285714285,0.21428571428571427,0.0,0.21428571428571427,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.07142857142857142,0.2857142857142857,0.21428571428571427,0.35714285714285715,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.14285714285714285,0.07142857142857142
bread,0.06534090909090909,0.022727272727272728,0.03977272727272727,0.022727272727272728,0.002840909090909091,0.05113636363636364,0.008522727272727272,0.005681818181818182,0.07670454545454546,0.019886363636363636,0.017045454545454544,0.014204545454545454,0.13920454545454544,0.019886363636363636,0.014204545454545454,0.019886363636363636,0.014204545454545454,0.002840909090909091,1.0,0.05397727272727273,0.011363636363636364,0.017045454545454544,0.09090909090909091,0.05113636363636364,0.13920454545454544,0.017045454545454544,0.011363636363636364,0.014204545454545454,0.0625,0.056818181818181816,0.17045454545454544,0.1278409090909091,0.019886363636363636,0.3039772727272727,0.0,0.002840909090909091,0.022727272727272728,0.05965909090909091,0.07102272727272728,0.005681818181818182,0.056818181818181816,0.048295454545454544,0.014204545454545454,0.002840909090909091,0.07102272727272728,0.028409090909090908,0.019886363636363636,0.1903409090909091,0.05397727272727273,0.07670454545454546,0.014204545454545454,0.10511363636363637,0.002840909090909091,0.022727272727272728,0.019886363636363636,0.014204545454545454,0.24147727272727273,0.9176136363636364,0.1875,0.014204545454545454,0.23579545454545456,0.014204545454545454,0.019886363636363636,0.07386363636363637,0.17897727272727273,0.13920454545454544,0.011363636363636364,0.045454545454545456,0.011363636363636364,0.06534090909090909,0.05965909090909091,0.07102272727272728,0.11363636363636363,0.011363636363636364,0.05113636363636364,0.10511363636363637,0.02556818181818182,0.008522727272727272,0.02556818181818182,0.011363636363636364,0.02556818181818182,0.014204545454545454,0.2159090909090909,0.3210227272727273,0.03409090909090909,0.045454545454545456,0.028409090909090908,0.022727272727272728,0.0,0.011363636363636364,0.002840909090909091,0.20170454545454544,0.11647727272727272,0.12215909090909091,0.04261363636363636,0.05113636363636364,0.09659090909090909,0.011363636363636364,0.002840909090909091,0.008522727272727272,0.036931818181818184,0.04261363636363636,0.11931818181818182,0.008522727272727272,0.05965909090909091,0.028409090909090908,0.005681818181818182,0.07954545454545454,0.002840909090909091,0.008522727272727272,0.008522727272727272,0.11647727272727272,0.09943181818181818,0.008522727272727272,0.05965909090909091,0.21022727272727273,0.002840909090909091,0.011363636363636364,0.02556818181818182,0.036931818181818184,0.005681818181818182,0.17329545454545456,0.11079545454545454,0.10511363636363637,0.008522727272727272,0.04261363636363636,0.07670454545454546,0.20170454545454544,0.32386363636363635,0.022727272727272728,0.11931818181818182,0.048295454545454544,0.13920454545454544,0.14772727272727273,0.008522727272727272,0.13636363636363635,0.011363636363636364
brownies,0.05533596837944664,0.003952569169960474,0.019762845849802372,0.011857707509881422,0.011857707509881422,0.05533596837944664,0.0,0.019762845849802372,0.08695652173913043,0.007905138339920948,0.011857707509881422,0.003952569169960474,0.14624505928853754,0.015810276679841896,0.02766798418972332,0.007905138339920948,0.02766798418972332,0.0,0.07509881422924901,1.0,0.007905138339920948,0.015810276679841896,0.09881422924901186,0.043478260869565216,0.20553359683794467,0.011857707509881422,0.015810276679841896,0.007905138339920948,0.04743083003952569,0.03557312252964427,0.19367588932806323,0.07905138339920949,0.007905138339920948,0.17391304347826086,0.007905138339920948,0.019762845849802372,0.003952569169960474,0.07509881422924901,0.08695652173913043,0.0,0.10276679841897234,0.05928853754940711,0.019762845849802372,0.0,0.07905138339920949,0.07905138339920949,0.03557312252964427,0.21739130434782608,0.1225296442687747,0.04743083003952569,0.019762845849802372,0.09486166007905138,0.015810276679841896,0.019762845849802372,0.003952569169960474,0.011857707509881422,0.2608695652173913,0.1067193675889328,0.233201581027668,0.02766798418972332,0.2015810276679842,0.011857707509881422,0.011857707509881422,0.05138339920948617,0.22529644268774704,0.14624505928853754,0.007905138339920948,0.03162055335968379,0.0,0.05533596837944664,0.07905138339920949,0.07905138339920949,0.06324110671936758,0.003952569169960474,0.06324110671936758,0.09486166007905138,0.003952569169960474,0.015810276679841896,0.039525691699604744,0.007905138339920948,0.02766798418972332,0.03162055335968379,0.17786561264822134,0.2845849802371542,0.023715415019762844,0.05533596837944664,0.015810276679841896,0.03557312252964427,0.0,0.02766798418972332,0.011857707509881422,0.2134387351778656,0.11067193675889328,0.16205533596837945,0.05138339920948617,0.07114624505928854,0.07114624505928854,0.003952569169960474,0.015810276679841896,0.015810276679841896,0.015810276679841896,0.039525691699604744,0.08300395256916997,0.011857707509881422,0.023715415019762844,0.02766798418972332,0.003952569169960474,0.08695652173913043,0.015810276679841896,0.015810276679841896,0.003952569169960474,0.09486166007905138,0.07905138339920949,0.007905138339920948,0.07509881422924901,0.21739130434782608,0.015810276679841896,0.003952569169960474,0.03162055335968379,0.015810276679841896,0.0,0.22924901185770752,0.07905138339920949,0.08695652173913043,0.011857707509881422,0.043478260869565216,0.06719367588932806,0.17391304347826086,0.30039525691699603,0.019762845849802372,0.08695652173913043,0.03162055335968379,0.10276679841897234,0.1067193675889328,0.007905138339920948,0.14624505928853754,0.003952569169960474
