item,almonds,antioxydant juice,asparagus,avocado,babies food,bacon,barbecue sauce,black tea,blueberries,body spray,bramble,brownies,bug spray,burger sauce,burgers,butter,cake,candy bars,carrots,cauliflower,cereals,champagne,chicken,chili,chocolate,chocolate bread,chutney,cider,clothes accessories,cookies,cooking oil,corn,cottage cheese,cream,dessert wine,eggplant,eggs,energy bar,energy drink,escalope,extra dark chocolate,flax seed,french fries,french wine,fresh bread,fresh tuna,fromage blanc,frozen smoothie,frozen vegetables,gluten free bar,grated cheese,green beans,green grapes,green tea,ground beef,gums,ham,hand protein bar,herb & pepper,honey,hot dogs,ketchup,light cream,light mayo,low fat yogurt,magazines,mashed potato,mayonnaise,meatballs,melons,milk,mineral water,mint,mint green tea,muffins,mushroom cream sauce,napkins,nonfat milk,oatmeal,oil,olive oil,pancakes,parmesan cheese,pasta,pepper,pet food,pickles,protein bar,red wine,rice,salad,salmon,salt,sandwich,shallot,shampoo,shrimp,soda,soup,spaghetti,sparkling water,spinach,strawberries,strong cheese,tea,tomato juice,tomato sauce,tomatoes,toothpaste,turkey,vegetables mix,water spray,white wine,whole weat flour,whole wheat pasta,whole wheat rice,yams,yogurt cake,zucchini
bramble,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.21428571428571427,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.21428571428571427,0.0,0.0,0.0,0.2857142857142857,0.07142857142857142,0.0,0.21428571428571427,0.0,0.07142857142857142,0.14285714285714285,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.0,0.07142857142857142,0.21428571428571427,0.0,0.0,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.0,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.21428571428571427,0.35714285714285715,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.21428571428571427,0.0,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.21428571428571427,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142
brownies,0.019762845849802372,0.011857707509881422,0.011857707509881422,0.05533596837944664,0.0,0.019762845849802372,0.007905138339920948,0.015810276679841896,0.007905138339920948,0.02766798418972332,0.0,1.0,0.007905138339920948,0.015810276679841896,0.09881422924901186,0.043478260869565216,0.16205533596837945,0.011857707509881422,0.015810276679841896,0.007905138339920948,0.04743083003952569,0.03557312252964427,0.07905138339920949,0.007905138339920948,0.14624505928853754,0.011857707509881422,0.007905138339920948,0.019762845849802372,0.003952569169960474,0.07509881422924901,0.08695652173913043,0.0,0.10276679841897234,0.0,0.0,0.03557312252964427,0.21739130434782608,0.05928853754940711,0.07905138339920949,0.04743083003952569,0.019762845849802372,0.015810276679841896,0.233201581027668,0.043478260869565216,0.06324110671936758,0.043478260869565216,0.02766798418972332,0.07905138339920949,0.13043478260869565,0.011857707509881422,0.05138339920948617,0.003952569169960474,0.011857707509881422,0.1976284584980237,0.14624505928853754,0.007905138339920948,0.03162055335968379,0.0,0.05533596837944664,0.07905138339920949,0.07905138339920949,0.003952569169960474,0.023715415019762844,0.039525691699604744,0.09486166007905138,0.003952569169960474,0.015810276679841896,0.007905138339920948,0.02766798418972332,0.03162055335968379,0.16205533596837945,0.2845849802371542,0.007905138339920948,0.015810276679841896,0.015810276679841896,0.03557312252964427,0.0,0.02766798418972332,0.011857707509881422,0.043478260869565216,0.11067193675889328,0.16205533596837945,0.05138339920948617,0.015810276679841896,0.019762845849802372,0.003952569169960474,0.015810276679841896,0.015810276679841896,0.039525691699604744,0.04743083003952569,0.011857707509881422,0.023715415019762844,0.02766798418972332,0.003952569169960474,0.015810276679841896,0.003952569169960474,0.09486166007905138,0.007905138339920948,0.07509881422924901,0.21739130434782608,0.015810276679841896,0.003952569169960474,0.015810276679841896,0.0,0.0,0.05138339920948617,0.02766798418972332,0.08695652173913043,0.011857707509881422,0.06719367588932806,0.05533596837944664,0.0,0.03162055335968379,0.019762845849802372,0.05533596837944664,0.03557312252964427,0.007905138339920948,0.05533596837944664,0.003952569169960474
bug spray,0.06153846153846154,0.0,0.015384615384615385,0.046153846153846156,0.03076923076923077,0.015384615384615385,0.0,0.03076923076923077,0.015384615384615385,0.015384615384615385,0.0,0.03076923076923077,1.0,0.06153846153846154,0.12307692307692308,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.046153846153846156,0.03076923076923077,0.18461538461538463,0.03076923076923077,0.18461538461538463,0.0,0.0,0.0,0.015384615384615385,0.03076923076923077,0.07692307692307693,0.015384615384615385,0.03076923076923077,0.0,0.0,0.03076923076923077,0.18461538461538463,0.046153846153846156,0.046153846153846156,0.13846153846153847,0.015384615384615385,0.03076923076923077,0.16923076923076924,0.03076923076923077,0.06153846153846154,0.015384615384615385,0.0,0.09230769230769231,0.1076923076923077,0.0,0.046153846153846156,0.06153846153846154,0.015384615384615385,0.16923076923076924,0.2153846153846154,0.015384615384615385,0.03076923076923077,0.015384615384615385,0.03076923076923077,0.06153846153846154,0.09230769230769231,0.015384615384615385,0.06153846153846154,0.015384615384615385,0.12307692307692308,0.015384615384615385,0.0,0.0,0.03076923076923077,0.0,0.2153846153846154,0.3076923076923077,0.0,0.0,0.03076923076923077,0.015384615384615385,0.0,0.015384615384615385,0.015384615384615385,0.046153846153846156,0.16923076923076924,0.15384615384615385,0.0,0.046153846153846156,0.1076923076923077,0.0,0.0,0.03076923076923077,0.06153846153846154,0.046153846153846156,0.015384615384615385,0.046153846153846156,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.15384615384615385,0.0,0.07692307692307693,0.3076923076923077,0.03076923076923077,0.0,0.046153846153846156,0.015384615384615385,0.0,0.046153846153846156,0.015384615384615385,0.1076923076923077,0.0,0.1076923076923077,0.015384615384615385,0.0,0.0,0.046153846153846156,0.03076923076923077,0.07692307692307693,0.015384615384615385,0.015384615384615385,0.0
burger sauce,0.0,0.045454545454545456,0.045454545454545456,0.022727272727272728,0.0,0.0,0.045454545454545456,0.022727272727272728,0.11363636363636363,0.022727272727272728,0.0,0.09090909090909091,0.09090909090909091,1.0,0.06818181818181818,0.06818181818181818,0.1590909090909091,0.0,0.022727272727272728,0.0,0.06818181818181818,0.0,0.2727272727272727,0.045454545454545456,0.22727272727272727,0.0,0.0,0.0,0.022727272727272728,0.022727272727272728,0.11363636363636363,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,0.022727272727272728,0.2727272727272727,0.0,0.022727272727272728,0.11363636363636363,0.09090909090909091,0.0,0.18181818181818182,0.0,0.13636363636363635,0.022727272727272728,0.0,0.18181818181818182,0.06818181818181818,0.0,0.06818181818181818,0.022727272727272728,0.045454545454545456,0.13636363636363635,0.25,0.045454545454545456,0.045454545454545456,0.022727272727272728,0.13636363636363635,0.09090909090909091,0.06818181818181818,0.0,0.06818181818181818,0.0,0.09090909090909091,0.045454545454545456,0.0,0.022727272727272728,0.022727272727272728,0.0,0.25,0.4090909090909091,0.045454545454545456,0.0,0.0,0.022727272727272728,0.0,0.022727272727272728,0.022727272727272728,0.13636363636363635,0.13636363636363635,0.1590909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.06818181818181818,0.045454545454545456,0.09090909090909091,0.0,0.13636363636363635,0.0,0.045454545454545456,0.0,0.0,0.18181818181818182,0.022727272727272728,0.09090909090909091,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.045454545454545456,0.09090909090909091,0.06818181818181818,0.1590909090909091,0.045454545454545456,0.0,0.022727272727272728,0.0,0.022727272727272728,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.0
burgers,0.05963302752293578,0.0061162079510703364,0.00764525993883792,0.05198776758409786,0.010703363914373088,0.022935779816513763,0.022935779816513763,0.02599388379204893,0.010703363914373088,0.01529051987767584,0.0030581039755351682,0.0382262996941896,0.012232415902140673,0.0045871559633027525,1.0,0.035168195718654434,0.13149847094801223,0.0045871559633027525,0.03058103975535168,0.0061162079510703364,0.039755351681957186,0.04434250764525994,0.07186544342507645,0.0061162079510703364,0.19571865443425077,0.0030581039755351682,0.0045871559633027525,0.024464831804281346,0.0045871559633027525,0.06422018348623854,0.06574923547400612,0.013761467889908258,0.0382262996941896,0.0045871559633027525,0.009174311926605505,0.016819571865443424,0.3302752293577982,0.03211009174311927,0.019877675840978593,0.08103975535168195,0.010703363914373088,0.013761467889908258,0.25229357798165136,0.047400611620795105,0.045871559633027525,0.04128440366972477,0.024464831804281346,0.08256880733944955,0.12079510703363915,0.00764525993883792,0.06269113149847094,0.009174311926605505,0.00764525993883792,0.20030581039755352,0.13761467889908258,0.024464831804281346,0.06422018348623854,0.010703363914373088,0.047400611620795105,0.07186544342507645,0.04434250764525994,0.0030581039755351682,0.016819571865443424,0.0382262996941896,0.0764525993883792,0.012232415902140673,0.0045871559633027525,0.010703363914373088,0.022935779816513763,0.016819571865443424,0.20489296636085627,0.2798165137614679,0.010703363914373088,0.0061162079510703364,0.019877675840978593,0.024464831804281346,0.0,0.009174311926605505,0.0061162079510703364,0.03058103975535168,0.07339449541284404,0.12079510703363915,0.024464831804281346,0.02599388379204893,0.0290519877675841,0.0061162079510703364,0.0061162079510703364,0.02599388379204893,0.04281345565749235,0.016819571865443424,0.0030581039755351682,0.05198776758409786,0.01529051987767584,0.0030581039755351682,0.010703363914373088,0.00764525993883792,0.10091743119266056,0.0030581039755351682,0.07186544342507645,0.24617737003058104,0.010703363914373088,0.0061162079510703364,0.027522935779816515,0.010703363914373088,0.0030581039755351682,0.0382262996941896,0.012232415902140673,0.09480122324159021,0.012232415902140673,0.12232415902140673,0.03211009174311927,0.0,0.016819571865443424,0.009174311926605505,0.04281345565749235,0.10244648318042814,0.01834862385321101,0.024464831804281346,0.012232415902140673
butter,0.02654867256637168,0.01327433628318584,0.004424778761061947,0.061946902654867256,0.004424778761061947,0.02654867256637168,0.03982300884955752,0.01327433628318584,0.004424778761061947,0.02654867256637168,0.0,0.048672566371681415,0.022123893805309734,0.01327433628318584,0.10176991150442478,1.0,0.09734513274336283,0.0,0.03982300884955752,0.01327433628318584,0.035398230088495575,0.01327433628318584,0.1415929203539823,0.01327433628318584,0.2743362831858407,0.008849557522123894,0.004424778761061947,0.017699115044247787,0.008849557522123894,0.061946902654867256,0.10176991150442478,0.004424778761061947,0.035398230088495575,0.0,0.004424778761061947,0.017699115044247787,0.20353982300884957,0.030973451327433628,0.030973451327433628,0.05309734513274336,0.017699115044247787,0.022123893805309734,0.20353982300884957,0.035398230088495575,0.07079646017699115,0.030973451327433628,0.017699115044247787,0.084070796460177,0.12831858407079647,0.0,0.10176991150442478,0.017699115044247787,0.030973451327433628,0.24336283185840707,0.12831858407079647,0.022123893805309734,0.02654867256637168,0.022123893805309734,0.03982300884955752,0.03982300884955752,0.03982300884955752,0.008849557522123894,0.01327433628318584,0.035398230088495575,0.14601769911504425,0.035398230088495575,0.0,0.017699115044247787,0.03982300884955752,0.008849557522123894,0.20353982300884957,0.10176991150442478,0.02654867256637168,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.004424778761061947,0.017699115044247787,0.004424778761061947,0.030973451327433628,0.0752212389380531,0.13716814159292035,0.02654867256637168,0.0,0.03982300884955752,0.01327433628318584,0.0,0.022123893805309734,0.04424778761061947,0.02654867256637168,0.008849557522123894,0.0752212389380531,0.030973451327433628,0.0,0.01327433628318584,0.01327433628318584,0.12389380530973451,0.01327433628318584,0.06637168141592921,0.2079646017699115,0.01327433628318584,0.01327433628318584,0.008849557522123894,0.01327433628318584,0.004424778761061947,0.07079646017699115,0.01327433628318584,0.10176991150442478,0.017699115044247787,0.09734513274336283,0.017699115044247787,0.0,0.022123893805309734,0.017699115044247787,0.03982300884955752,0.10619469026548672,0.017699115044247787,0.01327433628318584,0.01327433628318584
cake,0.03782894736842105,0.004934210526315789,0.004934210526315789,0.05263157894736842,0.004934210526315789,0.011513157894736841,0.013157894736842105,0.023026315789473683,0.009868421052631578,0.013157894736842105,0.004934210526315789,0.06743421052631579,0.008223684210526315,0.011513157894736841,0.14144736842105263,0.03618421052631579,1.0,0.003289473684210526,0.018092105263157895,0.004934210526315789,0.03782894736842105,0.02631578947368421,0.0805921052631579,0.011513157894736841,0.16776315789473684,0.008223684210526315,0.003289473684210526,0.018092105263157895,0.008223684210526315,0.049342105263157895,0.06085526315789474,0.0,0.054276315789473686,0.0,0.006578947368421052,0.02138157894736842,0.23519736842105263,0.039473684210526314,0.044407894736842105,0.05098684210526316,0.009868421052631578,0.011513157894736841,0.22039473684210525,0.02138157894736842,0.054276315789473686,0.046052631578947366,0.029605263157894735,0.07894736842105263,0.12664473684210525,0.006578947368421052,0.05921052631578947,0.003289473684210526,0.01644736842105263,0.17434210526315788,0.10032894736842106,0.024671052631578948,0.03289473684210526,0.003289473684210526,0.05592105263157895,0.054276315789473686,0.044407894736842105,0.004934210526315789,0.019736842105263157,0.02138157894736842,0.08552631578947369,0.009868421052631578,0.008223684210526315,0.003289473684210526,0.023026315789473683,0.011513157894736841,0.16447368421052633,0.33881578947368424,0.018092105263157895,0.011513157894736841,0.019736842105263157,0.023026315789473683,0.0,0.013157894736842105,0.003289473684210526,0.02138157894736842,0.0805921052631579,0.14638157894736842,0.03782894736842105,0.004934210526315789,0.027960526315789474,0.013157894736842105,0.009868421052631578,0.023026315789473683,0.039473684210526314,0.023026315789473683,0.006578947368421052,0.046052631578947366,0.011513157894736841,0.0,0.001644736842105263,0.006578947368421052,0.09375,0.0,0.0756578947368421,0.2236842105263158,0.009868421052631578,0.009868421052631578,0.023026315789473683,0.001644736842105263,0.004934210526315789,0.047697368421052634,0.006578947368421052,0.10361842105263158,0.02138157894736842,0.08552631578947369,0.018092105263157895,0.0,0.018092105263157895,0.011513157894736841,0.044407894736842105,0.09539473684210527,0.019736842105263157,0.03289473684210526,0.011513157894736841
candy bars,0.0136986301369863,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0410958904109589,0.0,0.0,0.0410958904109589,0.0,0.0273972602739726,1.0,0.0,0.0136986301369863,0.0,0.0136986301369863,0.0410958904109589,0.0,0.0958904109589041,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0273972602739726,0.0,0.0136986301369863,0.0,0.1095890410958904,0.0273972602739726,0.0136986301369863,0.0136986301369863,0.0410958904109589,0.0,0.1232876712328767,0.0,0.0821917808219178,0.0,0.0136986301369863,0.0410958904109589,0.0273972602739726,0.0,0.0136986301369863,0.0136986301369863,0.0,0.0684931506849315,0.0684931506849315,0.0136986301369863,0.0,0.0136986301369863,0.0547945205479452,0.0684931506849315,0.0410958904109589,0.0136986301369863,0.0136986301369863,0.0273972602739726,0.0821917808219178,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.0273972602739726,0.0273972602739726,0.0821917808219178,0.2328767123287671,0.0,0.0136986301369863,0.0136986301369863,0.0273972602739726,0.0,0.0,0.0,0.0136986301369863,0.0547945205479452,0.0684931506849315,0.0273972602739726,0.0,0.0,0.0,0.0,0.0273972602739726,0.0273972602739726,0.0273972602739726,0.0,0.0684931506849315,0.0273972602739726,0.0,0.0,0.0273972602739726,0.0410958904109589,0.0,0.0547945205479452,0.0684931506849315,0.0136986301369863,0.0136986301369863,0.0547945205479452,0.0136986301369863,0.0136986301369863,0.0821917808219178,0.0,0.0410958904109589,0.0136986301369863,0.0410958904109589,0.0410958904109589,0.0,0.0136986301369863,0.0136986301369863,0.0,0.0547945205479452,0.0136986301369863,0.0273972602739726,0.0
carrots,0.06086956521739131,0.008695652173913044,0.008695652173913044,0.05217391304347826,0.008695652173913044,0.02608695652173913,0.02608695652173913,0.02608695652173913,0.017391304347826087,0.0,0.0,0.034782608695652174,0.0,0.008695652173913044,0.17391304347826086,0.0782608695652174,0.09565217391304348,0.0,1.0,0.0,0.06086956521739131,0.043478260869565216,0.08695652173913043,0.017391304347826087,0.22608695652173913,0.0,0.0,0.02608695652173913,0.017391304347826087,0.043478260869565216,0.08695652173913043,0.017391304347826087,0.06086956521739131,0.0,0.0,0.043478260869565216,0.19130434782608696,0.017391304347826087,0.02608695652173913,0.10434782608695652,0.02608695652173913,0.017391304347826087,0.16521739130434782,0.034782608695652174,0.034782608695652174,0.017391304347826087,0.043478260869565216,0.08695652173913043,0.17391304347826086,0.008695652173913044,0.09565217391304348,0.0,0.008695652173913044,0.23478260869565218,0.1565217391304348,0.017391304347826087,0.10434782608695652,0.008695652173913044,0.11304347826086956,0.06086956521739131,0.05217391304347826,0.017391304347826087,0.043478260869565216,0.034782608695652174,0.12173913043478261,0.02608695652173913,0.017391304347826087,0.008695652173913044,0.05217391304347826,0.017391304347826087,0.19130434782608696,0.34782608695652173,0.02608695652173913,0.0,0.034782608695652174,0.008695652173913044,0.008695652173913044,0.05217391304347826,0.02608695652173913,0.10434782608695652,0.06956521739130435,0.1391304347826087,0.034782608695652174,0.034782608695652174,0.05217391304347826,0.008695652173913044,0.0,0.034782608695652174,0.05217391304347826,0.02608695652173913,0.017391304347826087,0.13043478260869565,0.017391304347826087,0.0,0.017391304347826087,0.008695652173913044,0.1565217391304348,0.008695652173913044,0.06956521739130435,0.30434782608695654,0.0,0.008695652173913044,0.008695652173913044,0.0,0.008695652173913044,0.06086956521739131,0.017391304347826087,0.09565217391304348,0.017391304347826087,0.16521739130434782,0.043478260869565216,0.0,0.008695652173913044,0.008695652173913044,0.034782608695652174,0.13043478260869565,0.02608695652173913,0.02608695652173913,0.0
cauliflower,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.0,0.0,0.027777777777777776,0.027777777777777776,0.0,0.0,0.027777777777777776,0.05555555555555555,0.0,0.0,0.1111111111111111,0.08333333333333333,0.08333333333333333,0.027777777777777776,0.0,1.0,0.08333333333333333,0.1111111111111111,0.1111111111111111,0.0,0.16666666666666666,0.027777777777777776,0.0,0.0,0.0,0.0,0.1111111111111111,0.027777777777777776,0.0,0.0,0.0,0.0,0.2222222222222222,0.05555555555555555,0.0,0.1111111111111111,0.0,0.0,0.19444444444444445,0.027777777777777776,0.1111111111111111,0.0,0.0,0.1111111111111111,0.19444444444444445,0.027777777777777776,0.1111111111111111,0.0,0.0,0.16666666666666666,0.25,0.0,0.05555555555555555,0.027777777777777776,0.05555555555555555,0.05555555555555555,0.19444444444444445,0.0,0.0,0.027777777777777776,0.16666666666666666,0.0,0.0,0.0,0.027777777777777776,0.0,0.2222222222222222,0.3888888888888889,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.027777777777777776,0.0,0.027777777777777776,0.19444444444444445,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.0,0.0,0.0,0.05555555555555555,0.1388888888888889,0.05555555555555555,0.0,0.1111111111111111,0.0,0.0,0.0,0.027777777777777776,0.08333333333333333,0.0,0.08333333333333333,0.3055555555555556,0.0,0.027777777777777776,0.08333333333333333,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.0,0.1388888888888889,0.05555555555555555,0.08333333333333333,0.1111111111111111,0.0,0.05555555555555555,0.0,0.05555555555555555,0.1388888888888889,0.0,0.05555555555555555,0.0
cereals,0.04145077720207254,0.05699481865284974,0.010362694300518135,0.05699481865284974,0.0,0.010362694300518135,0.02072538860103627,0.025906735751295335,0.02072538860103627,0.0051813471502590676,0.0,0.06217616580310881,0.015544041450777202,0.015544041450777202,0.13471502590673576,0.04145077720207254,0.11917098445595854,0.0,0.03626943005181347,0.015544041450777202,1.0,0.07772020725388601,0.10362694300518134,0.010362694300518135,0.21761658031088082,0.0051813471502590676,0.025906735751295335,0.010362694300518135,0.010362694300518135,0.025906735751295335,0.11398963730569948,0.010362694300518135,0.046632124352331605,0.0051813471502590676,0.0,0.03626943005181347,0.14507772020725387,0.025906735751295335,0.04145077720207254,0.06217616580310881,0.015544041450777202,0.010362694300518135,0.18652849740932642,0.046632124352331605,0.10880829015544041,0.046632124352331605,0.04145077720207254,0.07253886010362694,0.16580310880829016,0.0051813471502590676,0.06735751295336788,0.010362694300518135,0.015544041450777202,0.2538860103626943,0.17616580310880828,0.046632124352331605,0.046632124352331605,0.0051813471502590676,0.12435233160621761,0.07253886010362694,0.04145077720207254,0.0051813471502590676,0.04145077720207254,0.025906735751295335,0.10362694300518134,0.031088082901554404,0.0,0.010362694300518135,0.02072538860103627,0.010362694300518135,0.27461139896373055,0.39896373056994816,0.031088082901554404,0.0,0.015544041450777202,0.0,0.0,0.0051813471502590676,0.0051813471502590676,0.03626943005181347,0.11398963730569948,0.18134715025906736,0.025906735751295335,0.0051813471502590676,0.031088082901554404,0.0,0.010362694300518135,0.04145077720207254,0.05181347150259067,0.025906735751295335,0.031088082901554404,0.07253886010362694,0.025906735751295335,0.0,0.0051813471502590676,0.015544041450777202,0.12435233160621761,0.0051813471502590676,0.09326424870466321,0.25906735751295334,0.010362694300518135,0.015544041450777202,0.025906735751295335,0.015544041450777202,0.0,0.06217616580310881,0.03626943005181347,0.09844559585492228,0.015544041450777202,0.03626943005181347,0.05181347150259067,0.0,0.03626943005181347,0.031088082901554404,0.05181347150259067,0.07253886010362694,0.010362694300518135,0.05181347150259067,0.0051813471502590676
champagne,0.014245014245014245,0.005698005698005698,0.002849002849002849,0.03418803418803419,0.002849002849002849,0.008547008547008548,0.005698005698005698,0.014245014245014245,0.014245014245014245,0.017094017094017096,0.0,0.02564102564102564,0.005698005698005698,0.0,0.08262108262108261,0.008547008547008548,0.045584045584045586,0.002849002849002849,0.014245014245014245,0.011396011396011397,0.042735042735042736,1.0,0.05413105413105413,0.0,0.24786324786324787,0.0,0.002849002849002849,0.011396011396011397,0.008547008547008548,0.07977207977207977,0.037037037037037035,0.005698005698005698,0.03418803418803419,0.002849002849002849,0.014245014245014245,0.011396011396011397,0.14245014245014245,0.022792022792022793,0.019943019943019943,0.08547008547008547,0.008547008547008548,0.008547008547008548,0.19943019943019943,0.02849002849002849,0.05698005698005698,0.02849002849002849,0.011396011396011397,0.09971509971509972,0.10256410256410256,0.002849002849002849,0.03133903133903134,0.005698005698005698,0.011396011396011397,0.17663817663817663,0.08547008547008547,0.014245014245014245,0.02849002849002849,0.005698005698005698,0.042735042735042736,0.039886039886039885,0.045584045584045586,0.005698005698005698,0.019943019943019943,0.039886039886039885,0.06837606837606838,0.011396011396011397,0.005698005698005698,0.005698005698005698,0.005698005698005698,0.0,0.11396011396011396,0.15954415954415954,0.011396011396011397,0.002849002849002849,0.022792022792022793,0.02564102564102564,0.0,0.005698005698005698,0.002849002849002849,0.019943019943019943,0.03418803418803419,0.10826210826210826,0.037037037037037035,0.014245014245014245,0.017094017094017096,0.002849002849002849,0.011396011396011397,0.02564102564102564,0.03418803418803419,0.022792022792022793,0.005698005698005698,0.05413105413105413,0.005698005698005698,0.005698005698005698,0.005698005698005698,0.002849002849002849,0.05413105413105413,0.005698005698005698,0.039886039886039885,0.14245014245014245,0.002849002849002849,0.008547008547008548,0.03133903133903134,0.005698005698005698,0.002849002849002849,0.037037037037037035,0.017094017094017096,0.05698005698005698,0.0,0.03418803418803419,0.017094017094017096,0.0,0.022792022792022793,0.005698005698005698,0.02849002849002849,0.06552706552706553,0.011396011396011397,0.03133903133903134,0.005698005698005698
chicken,0.04,0.011111111111111112,0.006666666666666667,0.044444444444444446,0.0044444444444444444,0.02,0.013333333333333334,0.028888888888888888,0.02,0.017777777777777778,0.0,0.044444444444444446,0.02666666666666667,0.02666666666666667,0.10444444444444445,0.07111111111111111,0.10888888888888888,0.006666666666666667,0.022222222222222223,0.008888888888888889,0.044444444444444446,0.042222222222222223,1.0,0.02,0.24444444444444444,0.013333333333333334,0.006666666666666667,0.022222222222222223,0.008888888888888889,0.042222222222222223,0.11333333333333333,0.006666666666666667,0.05333333333333334,0.0044444444444444444,0.006666666666666667,0.035555555555555556,0.24,0.035555555555555556,0.03111111111111111,0.06,0.04666666666666667,0.015555555555555555,0.18444444444444444,0.04,0.08666666666666667,0.044444444444444446,0.03111111111111111,0.1111111111111111,0.14888888888888888,0.0044444444444444444,0.07111111111111111,0.013333333333333334,0.008888888888888889,0.19777777777777777,0.15777777777777777,0.015555555555555555,0.044444444444444446,0.0044444444444444444,0.08222222222222222,0.06888888888888889,0.051111111111111114,0.008888888888888889,0.07555555555555556,0.042222222222222223,0.07333333333333333,0.03333333333333333,0.0022222222222222222,0.006666666666666667,0.05333333333333334,0.008888888888888889,0.24666666666666667,0.38,0.03111111111111111,0.011111111111111112,0.028888888888888888,0.013333333333333334,0.0,0.022222222222222223,0.011111111111111112,0.044444444444444446,0.12,0.1511111111111111,0.022222222222222223,0.011111111111111112,0.042222222222222223,0.0022222222222222222,0.0022222222222222222,0.024444444444444446,0.04,0.042222222222222223,0.0044444444444444444,0.06666666666666667,0.013333333333333334,0.0022222222222222222,0.0044444444444444444,0.0044444444444444444,0.10444444444444445,0.011111111111111112,0.1,0.2866666666666667,0.0044444444444444444,0.0022222222222222222,0.028888888888888888,0.013333333333333334,0.008888888888888889,0.05555555555555555,0.02,0.10666666666666667,0.017777777777777778,0.08,0.017777777777777778,0.0,0.035555555555555556,0.028888888888888888,0.05555555555555555,0.09111111111111111,0.02,0.022222222222222223,0.006666666666666667
